Date,Articles,"Article[Sentiment,Magnitude]"
10/17/2017,"[[0.20000000298023224, 5.599999904632568], [-0.10000000149011612, 4.699999809265137], [-0.10000000149011612, 2.0999999046325684], [0.0, 7.900000095367432], [0.10000000149011612, 2.299999952316284], [0.0, 5.0], [-0.10000000149011612, 1.2999999523162842], [-0.10000000149011612, 4.800000190734863], [0.0, 23.100000381469727], [-0.10000000149011612, 4.199999809265137]]","[[0.20000000298023224, 5.599999904632568], [-0.10000000149011612, 4.699999809265137], [-0.10000000149011612, 2.0999999046325684], [0.0, 7.900000095367432], [0.10000000149011612, 2.299999952316284], [0.0, 5.0], [-0.10000000149011612, 1.2999999523162842], [-0.10000000149011612, 4.800000190734863], [0.0, 23.100000381469727], [-0.10000000149011612, 4.199999809265137]]"
10/18/2017,"[[0.4000000059604645, 0.8999999761581421], [-0.20000000298023224, 1.2999999523162842], [0.0, 2.799999952316284], [0.0, 1.5], [-0.20000000298023224, 3.4000000953674316], [0.0, 14.399999618530273], [-0.30000001192092896, 2.700000047683716], [-0.20000000298023224, 1.100000023841858], [0.0, 1.899999976158142], [0.0, 2.5]]","[[0.4000000059604645, 0.8999999761581421], [-0.20000000298023224, 1.2999999523162842], [0.0, 2.799999952316284], [0.0, 1.5], [-0.20000000298023224, 3.4000000953674316], [0.0, 14.399999618530273], [-0.30000001192092896, 2.700000047683716], [-0.20000000298023224, 1.100000023841858], [0.0, 1.899999976158142], [0.0, 2.5]]"
10/19/2017,"[[0.0, 3.5999999046325684], [-0.10000000149011612, 3.0999999046325684], [0.0, 3.4000000953674316], [-0.20000000298023224, 2.0], [0.0, 0.30000001192092896], [-0.20000000298023224, 10.199999809265137], [0.0, 5.300000190734863], [0.0, 0.8999999761581421], [-0.5, 1.0], [-0.10000000149011612, 3.299999952316284]]","[[0.0, 3.5999999046325684], [-0.10000000149011612, 3.0999999046325684], [0.0, 3.4000000953674316], [-0.20000000298023224, 2.0], [0.0, 0.30000001192092896], [-0.20000000298023224, 10.199999809265137], [0.0, 5.300000190734863], [0.0, 0.8999999761581421], [-0.5, 1.0], [-0.10000000149011612, 3.299999952316284]]"
10/20/2017,"[[0.0, 1.899999976158142], [-0.10000000149011612, 3.0999999046325684], [0.0, 6.800000190734863], [-0.20000000298023224, 7.800000190734863], [-0.30000001192092896, 10.600000381469727], [-0.5, 1.0], [-0.10000000149011612, 3.200000047683716], [0.20000000298023224, 0.8999999761581421], [0.0, 2.0], [0.0, 31.5]]","[[0.0, 1.899999976158142], [-0.10000000149011612, 3.0999999046325684], [0.0, 6.800000190734863], [-0.20000000298023224, 7.800000190734863], [-0.30000001192092896, 10.600000381469727], [-0.5, 1.0], [-0.10000000149011612, 3.200000047683716], [0.20000000298023224, 0.8999999761581421], [0.0, 2.0], [0.0, 31.5]]"
10/21/2017,"[[0.0, 5.599999904632568], [0.0, 5.300000190734863], [0.0, 4.199999809265137], [0.0, 2.4000000953674316], [-0.10000000149011612, 1.2999999523162842], [-0.5, 2.0999999046325684], [-0.10000000149011612, 11.100000381469727], [0.10000000149011612, 0.699999988079071], [0.10000000149011612, 4.300000190734863]]","[[0.0, 5.599999904632568], [0.0, 5.300000190734863], [0.0, 4.199999809265137], [0.0, 2.4000000953674316], [-0.10000000149011612, 1.2999999523162842], [-0.5, 2.0999999046325684], [-0.10000000149011612, 11.100000381469727], [0.10000000149011612, 0.699999988079071], [0.10000000149011612, 4.300000190734863]]"
10/22/2017,"[[-0.30000001192092896, 5.300000190734863], [-0.20000000298023224, 11.0], [0.0, 2.0], [0.0, 13.0], [0.0, 8.199999809265137], [-0.5, 2.200000047683716], [0.0, 3.9000000953674316], [0.0, 6.099999904632568], [0.10000000149011612, 3.700000047683716], [0.0, 2.700000047683716]]","[[-0.30000001192092896, 5.300000190734863], [-0.20000000298023224, 11.0], [0.0, 2.0], [0.0, 13.0], [0.0, 8.199999809265137], [-0.5, 2.200000047683716], [0.0, 3.9000000953674316], [0.0, 6.099999904632568], [0.10000000149011612, 3.700000047683716], [0.0, 2.700000047683716]]"
10/23/2017,"[[0.0, 4.5], [-0.4000000059604645, 5.099999904632568], [-0.20000000298023224, 2.0], [-0.20000000298023224, 5.199999809265137], [0.0, 4.800000190734863], [-0.4000000059604645, 4.400000095367432], [-0.20000000298023224, 4.5], [-0.4000000059604645, 1.2999999523162842], [-0.30000001192092896, 1.2000000476837158]]","[[0.0, 4.5], [-0.4000000059604645, 5.099999904632568], [-0.20000000298023224, 2.0], [-0.20000000298023224, 5.199999809265137], [0.0, 4.800000190734863], [-0.4000000059604645, 4.400000095367432], [-0.20000000298023224, 4.5], [-0.4000000059604645, 1.2999999523162842], [-0.30000001192092896, 1.2000000476837158]]"
10/24/2017,"[[-0.10000000149011612, 1.7999999523162842], [-0.10000000149011612, 2.9000000953674316], [-0.30000001192092896, 3.4000000953674316], [0.0, 16.100000381469727], [-0.10000000149011612, 8.5], [-0.30000001192092896, 1.5], [-0.30000001192092896, 2.299999952316284], [-0.10000000149011612, 4.099999904632568], [0.10000000149011612, 2.0999999046325684], [0.10000000149011612, 2.5]]","[[-0.10000000149011612, 1.7999999523162842], [-0.10000000149011612, 2.9000000953674316], [-0.30000001192092896, 3.4000000953674316], [0.0, 16.100000381469727], [-0.10000000149011612, 8.5], [-0.30000001192092896, 1.5], [-0.30000001192092896, 2.299999952316284], [-0.10000000149011612, 4.099999904632568], [0.10000000149011612, 2.0999999046325684], [0.10000000149011612, 2.5]]"
10/25/2017,"[[0.0, 3.5], [-0.20000000298023224, 4.699999809265137], [-0.10000000149011612, 3.0999999046325684], [0.20000000298023224, 3.0999999046325684], [0.10000000149011612, 2.0], [0.30000001192092896, 2.4000000953674316], [0.4000000059604645, 0.8999999761581421], [-0.10000000149011612, 3.200000047683716], [-0.6000000238418579, 3.700000047683716], [0.0, 4.5]]","[[0.0, 3.5], [-0.20000000298023224, 4.699999809265137], [-0.10000000149011612, 3.0999999046325684], [0.20000000298023224, 3.0999999046325684], [0.10000000149011612, 2.0], [0.30000001192092896, 2.4000000953674316], [0.4000000059604645, 0.8999999761581421], [-0.10000000149011612, 3.200000047683716], [-0.6000000238418579, 3.700000047683716], [0.0, 4.5]]"
10/26/2017,"[[0.0, 4.599999904632568], [-0.10000000149011612, 3.4000000953674316], [-0.10000000149011612, 3.5999999046325684], [-0.4000000059604645, 2.0999999046325684], [-0.30000001192092896, 3.5], [-0.699999988079071, 1.399999976158142], [-0.10000000149011612, 1.5], [-0.10000000149011612, 4.0], [-0.10000000149011612, 12.800000190734863]]","[[0.0, 4.599999904632568], [-0.10000000149011612, 3.4000000953674316], [-0.10000000149011612, 3.5999999046325684], [-0.4000000059604645, 2.0999999046325684], [-0.30000001192092896, 3.5], [-0.699999988079071, 1.399999976158142], [-0.10000000149011612, 1.5], [-0.10000000149011612, 4.0], [-0.10000000149011612, 12.800000190734863]]"
10/27/2017,"[[-0.10000000149011612, 2.0999999046325684], [-0.10000000149011612, 2.0999999046325684], [0.0, 0.6000000238418579], [-0.30000001192092896, 4.099999904632568], [0.0, 16.799999237060547], [0.0, 0.0], [0.0, 26.299999237060547], [-0.20000000298023224, 4.099999904632568], [-0.5, 1.7000000476837158], [0.0, 3.4000000953674316]]","[[-0.10000000149011612, 2.0999999046325684], [-0.10000000149011612, 2.0999999046325684], [0.0, 0.6000000238418579], [-0.30000001192092896, 4.099999904632568], [0.0, 16.799999237060547], [0.0, 0.0], [0.0, 26.299999237060547], [-0.20000000298023224, 4.099999904632568], [-0.5, 1.7000000476837158], [0.0, 3.4000000953674316]]"
10/28/2017,"[[-0.10000000149011612, 9.899999618530273], [-0.10000000149011612, 8.600000381469727], [-0.10000000149011612, 3.5], [-0.20000000298023224, 1.899999976158142], [0.0, 22.799999237060547], [-0.4000000059604645, 3.5], [-0.10000000149011612, 5.5], [0.30000001192092896, 2.5999999046325684], [0.0, 3.299999952316284]]","[[-0.10000000149011612, 9.899999618530273], [-0.10000000149011612, 8.600000381469727], [-0.10000000149011612, 3.5], [-0.20000000298023224, 1.899999976158142], [0.0, 22.799999237060547], [-0.4000000059604645, 3.5], [-0.10000000149011612, 5.5], [0.30000001192092896, 2.5999999046325684], [0.0, 3.299999952316284]]"
10/29/2017,"[[0.0, 2.700000047683716], [0.0, 6.099999904632568], [0.10000000149011612, 2.4000000953674316], [0.0, 3.0999999046325684], [-0.20000000298023224, 3.799999952316284], [0.0, 3.5999999046325684], [-0.20000000298023224, 3.0], [0.0, 1.7000000476837158], [0.20000000298023224, 5.800000190734863], [0.0, 3.799999952316284]]","[[0.0, 2.700000047683716], [0.0, 6.099999904632568], [0.10000000149011612, 2.4000000953674316], [0.0, 3.0999999046325684], [-0.20000000298023224, 3.799999952316284], [0.0, 3.5999999046325684], [-0.20000000298023224, 3.0], [0.0, 1.7000000476837158], [0.20000000298023224, 5.800000190734863], [0.0, 3.799999952316284]]"
10/30/2017,"[[0.0, 2.4000000953674316], [0.10000000149011612, 6.599999904632568], [0.0, 15.300000190734863], [0.0, 0.699999988079071], [0.0, 0.800000011920929], [0.0, 12.100000381469727], [0.10000000149011612, 1.899999976158142], [-0.10000000149011612, 0.8999999761581421], [0.10000000149011612, 27.600000381469727], [0.30000001192092896, 2.5]]","[[0.0, 2.4000000953674316], [0.10000000149011612, 6.599999904632568], [0.0, 15.300000190734863], [0.0, 0.699999988079071], [0.0, 0.800000011920929], [0.0, 12.100000381469727], [0.10000000149011612, 1.899999976158142], [-0.10000000149011612, 0.8999999761581421], [0.10000000149011612, 27.600000381469727], [0.30000001192092896, 2.5]]"
10/31/2017,"[[0.10000000149011612, 0.6000000238418579], [-0.10000000149011612, 8.5], [-0.10000000149011612, 1.600000023841858], [-0.30000001192092896, 5.800000190734863], [0.0, 3.5], [0.0, 11.800000190734863], [-0.10000000149011612, 3.0], [-0.10000000149011612, 1.7999999523162842], [-0.10000000149011612, 3.5], [-0.800000011920929, 2.5]]","[[0.10000000149011612, 0.6000000238418579], [-0.10000000149011612, 8.5], [-0.10000000149011612, 1.600000023841858], [-0.30000001192092896, 5.800000190734863], [0.0, 3.5], [0.0, 11.800000190734863], [-0.10000000149011612, 3.0], [-0.10000000149011612, 1.7999999523162842], [-0.10000000149011612, 3.5], [-0.800000011920929, 2.5]]"
11/01/2017,"[[0.10000000149011612, 6.5], [0.10000000149011612, 1.7000000476837158], [-0.20000000298023224, 2.299999952316284], [-0.30000001192092896, 0.6000000238418579], [-0.30000001192092896, 2.200000047683716], [-0.30000001192092896, 8.300000190734863], [0.0, 5.300000190734863], [0.0, 3.5999999046325684], [0.0, 1.2000000476837158], [0.10000000149011612, 3.4000000953674316]]","[[0.10000000149011612, 6.5], [0.10000000149011612, 1.7000000476837158], [-0.20000000298023224, 2.299999952316284], [-0.30000001192092896, 0.6000000238418579], [-0.30000001192092896, 2.200000047683716], [-0.30000001192092896, 8.300000190734863], [0.0, 5.300000190734863], [0.0, 3.5999999046325684], [0.0, 1.2000000476837158], [0.10000000149011612, 3.4000000953674316]]"
11/02/2017,"[[0.0, 6.900000095367432], [0.0, 2.5], [-0.10000000149011612, 1.5], [-0.10000000149011612, 3.299999952316284], [-0.20000000298023224, 7.099999904632568], [-0.20000000298023224, 4.5], [0.10000000149011612, 6.5], [0.20000000298023224, 3.299999952316284], [0.0, 6.599999904632568]]","[[0.0, 6.900000095367432], [0.0, 2.5], [-0.10000000149011612, 1.5], [-0.10000000149011612, 3.299999952316284], [-0.20000000298023224, 7.099999904632568], [-0.20000000298023224, 4.5], [0.10000000149011612, 6.5], [0.20000000298023224, 3.299999952316284], [0.0, 6.599999904632568]]"
11/03/2017,"[[0.0, 10.699999809265137], [-0.20000000298023224, 3.5999999046325684], [0.0, 15.699999809265137], [0.0, 2.9000000953674316], [0.0, 13.399999618530273], [0.0, 2.0], [0.0, 1.7999999523162842], [0.10000000149011612, 4.699999809265137], [-0.699999988079071, 1.399999976158142], [0.10000000149011612, 45.900001525878906]]","[[0.0, 10.699999809265137], [-0.20000000298023224, 3.5999999046325684], [0.0, 15.699999809265137], [0.0, 2.9000000953674316], [0.0, 13.399999618530273], [0.0, 2.0], [0.0, 1.7999999523162842], [0.10000000149011612, 4.699999809265137], [-0.699999988079071, 1.399999976158142], [0.10000000149011612, 45.900001525878906]]"
11/04/2017,"[[-0.20000000298023224, 2.299999952316284], [0.0, 0.4000000059604645], [0.10000000149011612, 6.300000190734863], [-0.30000001192092896, 5.5], [-0.10000000149011612, 3.200000047683716], [0.0, 3.5999999046325684], [0.10000000149011612, 3.299999952316284], [0.4000000059604645, 0.8999999761581421], [0.0, 7.5], [-0.30000001192092896, 3.700000047683716]]","[[-0.20000000298023224, 2.299999952316284], [0.0, 0.4000000059604645], [0.10000000149011612, 6.300000190734863], [-0.30000001192092896, 5.5], [-0.10000000149011612, 3.200000047683716], [0.0, 3.5999999046325684], [0.10000000149011612, 3.299999952316284], [0.4000000059604645, 0.8999999761581421], [0.0, 7.5], [-0.30000001192092896, 3.700000047683716]]"
11/05/2017,"[[0.20000000298023224, 4.0], [0.10000000149011612, 15.5], [0.4000000059604645, 0.8999999761581421], [0.10000000149011612, 4.400000095367432], [-0.10000000149011612, 10.699999809265137], [0.20000000298023224, 3.0999999046325684], [-0.10000000149011612, 4.800000190734863], [0.0, 4.900000095367432], [0.0, 17.399999618530273]]","[[0.20000000298023224, 4.0], [0.10000000149011612, 15.5], [0.4000000059604645, 0.8999999761581421], [0.10000000149011612, 4.400000095367432], [-0.10000000149011612, 10.699999809265137], [0.20000000298023224, 3.0999999046325684], [-0.10000000149011612, 4.800000190734863], [0.0, 4.900000095367432], [0.0, 17.399999618530273]]"
